cluster,ll,opt,planning_horizon,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
39,vopt,,2030,713914229918.5865,713914229918.5865,713914229918.5865,713914229918.5865,713914229918.5865,713914229918.5865,713914229918.5865,713914229918.5865,713914229918.5865,713914229918.5865
39,vopt,,2040,838611481515.054,759184034271.3342,687953503116.6595,624005700357.879,566535868477.489,514834703073.54297,468276271139.05505,426307553004.2245,388439377270.82245,354238552578.763
39,vopt,,2050,756795506776.6122,620227572754.8837,509301681085.6446,419019322979.36993,345391590236.6373,285228267189.64764,235972416299.0973,195570340195.22833,162369119350.3666,135035695657.37256
39,vopt,,2060,709562372007.4097,526440585391.6901,391728729500.8254,292330302317.7528,218771325381.38516,164176731297.27313,123541997479.47029,93213163251.98589,70514415807.80608,53480522131.90764
39,vopt,,2070,636840723770.0217,427736071074.2883,288419059795.07135,195227880355.0421,132646945956.51381,90460475124.51538,61915048386.78963,42528466179.43047,29314372878.76884,20275469036.84825
39,vopt,,2080,618822685879.3126,376268218612.91614,229909881896.85898,141157835783.5819,87076158557.6178,53963644543.73474,33594869871.39246,21007643662.397373,13194059920.748726,8322260952.870965
39,vopt,,2090,606007302893.2207,333576487133.0509,184700279266.54388,102859492092.58127,57607297234.62615,32442918354.588886,18370710019.91641,10458061626.883009,5984839782.485412,3442611232.042004
39,vopt,,2100,582373275433.2418,290205255191.05396,145609400584.86813,73552206894.38094,37399662792.54737,19140377654.729496,9858046647.239614,5109012902.038548,2664026577.955762,1397483154.5620391
39,vopt,,cumulative cost,48147838255175.445,35454927117929.836,27217749499133.312,21683337522926.914,17836861321998.363,15076340433699.605,13035574514786.34,11485968493304.621,10281053132592.691,9324509681263.787
